,County,City,Lat,Long,RdNm1,RdNm2,rank_SW,rank_SA,rank_delta_SA_minus_SW,Latitude,Longitude,intersection_key
2756,LUBBOCK,OUTSIDE CITY LIMITS,33.4335,-101.6916,FM0041,NOT REPORTED,1312.0,810.0,-502.0,33.4335,-101.6916,LUBBOCK|OUTSIDE CITY LIMITS|33.4335|-101.6916|FM0041|NOT REPORTED
2757,LUBBOCK,OUTSIDE CITY LIMITS,33.4335,-101.6967,FM0041,NOT REPORTED,1312.0,848.0,-464.0,33.4335,-101.6967,LUBBOCK|OUTSIDE CITY LIMITS|33.4335|-101.6967|FM0041|NOT REPORTED
2758,LUBBOCK,OUTSIDE CITY LIMITS,33.4336,-101.6888,,FM0041,4152.0,1137.0,-3015.0,33.4336,-101.6888,LUBBOCK|OUTSIDE CITY LIMITS|33.4336|-101.6888||FM0041
2759,LUBBOCK,OUTSIDE CITY LIMITS,33.4338,-101.6754,,FM0041,4152.0,893.0,-3259.0,33.4338,-101.6754,LUBBOCK|OUTSIDE CITY LIMITS|33.4338|-101.6754||FM0041
2760,LUBBOCK,OUTSIDE CITY LIMITS,33.4364,-102.0230,,CR1350,4152.0,2668.0,-1484.0,33.4364,-102.023,LUBBOCK|OUTSIDE CITY LIMITS|33.4364|-102.0230||CR1350
2761,LUBBOCK,OUTSIDE CITY LIMITS,33.4370,-101.9297,FM1730,NOT REPORTED,1312.0,3209.0,1897.0,33.437,-101.9297,LUBBOCK|OUTSIDE CITY LIMITS|33.4370|-101.9297|FM1730|NOT REPORTED
2762,LUBBOCK,OUTSIDE CITY LIMITS,33.4383,-101.8684,S FM 1264,S FM 1264,4152.0,4340.0,188.0,33.4383,-101.8684,LUBBOCK|OUTSIDE CITY LIMITS|33.4383|-101.8684|S FM 1264|S FM 1264
2763,LUBBOCK,OUTSIDE CITY LIMITS,33.4387,-101.9297,FM0041,FM1730,1312.0,1976.0,664.0,33.4387,-101.9297,LUBBOCK|OUTSIDE CITY LIMITS|33.4387|-101.9297|FM0041|FM1730
2764,LUBBOCK,OUTSIDE CITY LIMITS,33.4391,-101.8684,,S FM 1264,4152.0,1598.0,-2554.0,33.4391,-101.8684,LUBBOCK|OUTSIDE CITY LIMITS|33.4391|-101.8684||S FM 1264
2765,LUBBOCK,OUTSIDE CITY LIMITS,33.4393,-101.8467,,CR2330,1312.0,5391.0,4079.0,33.4393,-101.8467,LUBBOCK|OUTSIDE CITY LIMITS|33.4393|-101.8467||CR2330
2766,LUBBOCK,OUTSIDE CITY LIMITS,33.4399,-101.8642,,W AVENUE,4152.0,4933.0,781.0,33.4399,-101.8642,LUBBOCK|OUTSIDE CITY LIMITS|33.4399|-101.8642||W AVENUE
2767,LUBBOCK,OUTSIDE CITY LIMITS,33.4413,-102.0162,,FM0179,4152.0,1540.0,-2612.0,33.4413,-102.0162,LUBBOCK|OUTSIDE CITY LIMITS|33.4413|-102.0162||FM0179
2768,LUBBOCK,OUTSIDE CITY LIMITS,33.4414,-101.9289,FM0041,FM1730,4152.0,2665.0,-1487.0,33.4414,-101.9289,LUBBOCK|OUTSIDE CITY LIMITS|33.4414|-101.9289|FM0041|FM1730
2769,LUBBOCK,OUTSIDE CITY LIMITS,33.4430,-101.8402,,US0087,4152.0,4972.0,820.0,33.443,-101.8402,LUBBOCK|OUTSIDE CITY LIMITS|33.4430|-101.8402||US0087
2770,LUBBOCK,OUTSIDE CITY LIMITS,33.4439,-101.8879,,CR7610,4152.0,1566.0,-2586.0,33.4439,-101.8879,LUBBOCK|OUTSIDE CITY LIMITS|33.4439|-101.8879||CR7610
2771,LUBBOCK,OUTSIDE CITY LIMITS,33.4457,-101.9239,,FM1730,4152.0,1970.0,-2182.0,33.4457,-101.9239,LUBBOCK|OUTSIDE CITY LIMITS|33.4457|-101.9239||FM1730
2772,LUBBOCK,OUTSIDE CITY LIMITS,33.4470,-101.8414,SL0493,US0087,4152.0,5527.0,1375.0,33.447,-101.8414,LUBBOCK|OUTSIDE CITY LIMITS|33.4470|-101.8414|SL0493|US0087
2773,LUBBOCK,OUTSIDE CITY LIMITS,33.4470,-101.8724,,CR2170,1312.0,2395.0,1083.0,33.447,-101.8724,LUBBOCK|OUTSIDE CITY LIMITS|33.4470|-101.8724||CR2170
2774,LUBBOCK,OUTSIDE CITY LIMITS,33.4470,-101.9470,,CR7600,4152.0,2250.0,-1902.0,33.447,-101.947,LUBBOCK|OUTSIDE CITY LIMITS|33.4470|-101.9470||CR7600
2775,LUBBOCK,OUTSIDE CITY LIMITS,33.4470,-101.9529,,CR7600,4152.0,4710.0,558.0,33.447,-101.9529,LUBBOCK|OUTSIDE CITY LIMITS|33.4470|-101.9529||CR7600
2776,LUBBOCK,OUTSIDE CITY LIMITS,33.4470,-101.9740,,CR7600,4152.0,5200.0,1048.0,33.447,-101.974,LUBBOCK|OUTSIDE CITY LIMITS|33.4470|-101.9740||CR7600
2777,LUBBOCK,OUTSIDE CITY LIMITS,33.4470,-101.9928,,CR7600,4152.0,4219.0,67.0,33.447,-101.9928,LUBBOCK|OUTSIDE CITY LIMITS|33.4470|-101.9928||CR7600
2778,LUBBOCK,OUTSIDE CITY LIMITS,33.4470,-102.0130,,FM0179,390.5,2053.0,1662.5,33.447,-102.013,LUBBOCK|OUTSIDE CITY LIMITS|33.4470|-102.0130||FM0179
2779,LUBBOCK,OUTSIDE CITY LIMITS,33.4471,-101.9155,,CR7600,1312.0,3584.0,2272.0,33.4471,-101.9155,LUBBOCK|OUTSIDE CITY LIMITS|33.4471|-101.9155||CR7600
2780,LUBBOCK,OUTSIDE CITY LIMITS,33.4471,-101.9323,,WOODROW ROAD,4152.0,3631.0,-521.0,33.4471,-101.9323,LUBBOCK|OUTSIDE CITY LIMITS|33.4471|-101.9323||WOODROW ROAD
2781,LUBBOCK,OUTSIDE CITY LIMITS,33.4471,-101.9332,,WOODROW ROAD,4152.0,2954.0,-1198.0,33.4471,-101.9332,LUBBOCK|OUTSIDE CITY LIMITS|33.4471|-101.9332||WOODROW ROAD
2782,LUBBOCK,OUTSIDE CITY LIMITS,33.4471,-101.9365,NOT REPORTED,WOODROW ROAD,4152.0,4232.0,80.0,33.4471,-101.9365,LUBBOCK|OUTSIDE CITY LIMITS|33.4471|-101.9365|NOT REPORTED|WOODROW ROAD
2783,LUBBOCK,OUTSIDE CITY LIMITS,33.4471,-101.9382,COUNTY ROAD 1800,WOODROW ROAD,4152.0,2246.0,-1906.0,33.4471,-101.9382,LUBBOCK|OUTSIDE CITY LIMITS|33.4471|-101.9382|COUNTY ROAD 1800|WOODROW ROAD
2784,LUBBOCK,OUTSIDE CITY LIMITS,33.4471,-101.9395,,WOODROW ROAD,390.5,4230.0,3839.5,33.4471,-101.9395,LUBBOCK|OUTSIDE CITY LIMITS|33.4471|-101.9395||WOODROW ROAD
2785,LUBBOCK,OUTSIDE CITY LIMITS,33.4472,-101.8686,COUNTY ROAD 7600,CR7600,4152.0,2846.0,-1306.0,33.4472,-101.8686,LUBBOCK|OUTSIDE CITY LIMITS|33.4472|-101.8686|COUNTY ROAD 7600|CR7600
2786,LUBBOCK,OUTSIDE CITY LIMITS,33.4472,-101.8789,COUNTY ROAD 2140,CR7600,4152.0,1470.0,-2682.0,33.4472,-101.8789,LUBBOCK|OUTSIDE CITY LIMITS|33.4472|-101.8789|COUNTY ROAD 2140|CR7600
2787,LUBBOCK,OUTSIDE CITY LIMITS,33.4472,-101.8791,,CR7600,4152.0,2720.0,-1432.0,33.4472,-101.8791,LUBBOCK|OUTSIDE CITY LIMITS|33.4472|-101.8791||CR7600
2788,LUBBOCK,OUTSIDE CITY LIMITS,33.4472,-101.8878,COUNTY ROAD 2100,CR7600,1312.0,3075.0,1763.0,33.4472,-101.8878,LUBBOCK|OUTSIDE CITY LIMITS|33.4472|-101.8878|COUNTY ROAD 2100|CR7600
2789,LUBBOCK,OUTSIDE CITY LIMITS,33.4472,-101.8880,COUNTY ROAD 2100,CR7600,4152.0,2842.0,-1310.0,33.4472,-101.888,LUBBOCK|OUTSIDE CITY LIMITS|33.4472|-101.8880|COUNTY ROAD 2100|CR7600
2790,LUBBOCK,OUTSIDE CITY LIMITS,33.4475,-101.7757,,E COUNTY ROAD 7600,4152.0,4655.0,503.0,33.4475,-101.7757,LUBBOCK|OUTSIDE CITY LIMITS|33.4475|-101.7757||E COUNTY ROAD 7600
2791,LUBBOCK,OUTSIDE CITY LIMITS,33.4475,-101.8506,,UNKNOWN,4152.0,4116.0,-36.0,33.4475,-101.8506,LUBBOCK|OUTSIDE CITY LIMITS|33.4475|-101.8506||UNKNOWN
2792,LUBBOCK,OUTSIDE CITY LIMITS,33.4476,-101.7319,,E WOODROW ROAD,1312.0,4410.0,3098.0,33.4476,-101.7319,LUBBOCK|OUTSIDE CITY LIMITS|33.4476|-101.7319||E WOODROW ROAD
2793,LUBBOCK,OUTSIDE CITY LIMITS,33.4477,-101.8702,COUNTY ROAD 7600,S FM 1264,4152.0,2793.0,-1359.0,33.4477,-101.8702,LUBBOCK|OUTSIDE CITY LIMITS|33.4477|-101.8702|COUNTY ROAD 7600|S FM 1264
2794,LUBBOCK,OUTSIDE CITY LIMITS,33.4494,-101.9310,COUNTY ROAD 7570,CR1840,4152.0,2143.0,-2009.0,33.4494,-101.931,LUBBOCK|OUTSIDE CITY LIMITS|33.4494|-101.9310|COUNTY ROAD 7570|CR1840
2795,LUBBOCK,OUTSIDE CITY LIMITS,33.4502,-101.8423,NOT REPORTED,US0087,390.5,4964.0,4573.5,33.4502,-101.8423,LUBBOCK|OUTSIDE CITY LIMITS|33.4502|-101.8423|NOT REPORTED|US0087
2796,LUBBOCK,OUTSIDE CITY LIMITS,33.4516,-102.0089,,FM0179,2031.5,416.0,-1615.5,33.4516,-102.0089,LUBBOCK|OUTSIDE CITY LIMITS|33.4516|-102.0089||FM0179
2797,LUBBOCK,OUTSIDE CITY LIMITS,33.4518,-101.9222,,FM1730,4152.0,4558.0,406.0,33.4518,-101.9222,LUBBOCK|OUTSIDE CITY LIMITS|33.4518|-101.9222||FM1730
2798,LUBBOCK,OUTSIDE CITY LIMITS,33.4525,-101.8753,,CR7540,4152.0,3637.0,-515.0,33.4525,-101.8753,LUBBOCK|OUTSIDE CITY LIMITS|33.4525|-101.8753||CR7540
2799,LUBBOCK,OUTSIDE CITY LIMITS,33.4527,-101.8703,COUNTY ROAD 7540,CR2200,4152.0,3228.0,-924.0,33.4527,-101.8703,LUBBOCK|OUTSIDE CITY LIMITS|33.4527|-101.8703|COUNTY ROAD 7540|CR2200
2800,LUBBOCK,OUTSIDE CITY LIMITS,33.4540,-101.8434,NOT REPORTED,US0087,1312.0,3711.0,2399.0,33.454,-101.8434,LUBBOCK|OUTSIDE CITY LIMITS|33.4540|-101.8434|NOT REPORTED|US0087
2801,LUBBOCK,OUTSIDE CITY LIMITS,33.4544,-101.8875,154TH STREET,INDIANA AVENUE,4152.0,4626.0,474.0,33.4544,-101.8875,LUBBOCK|OUTSIDE CITY LIMITS|33.4544|-101.8875|154TH STREET|INDIANA AVENUE
